"CountyState","lon","lat","CountryofBirth","MajorClassAdmission","Admissions"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Nepal","EmploymentPreference2nd","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Japan","EmploymentPreference1st","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Nepal","DiversityProgram","16"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Burma","EmploymentPreference4th","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Taiwan","FamilyPreference4th","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Taiwan","FamilyPreference2nd","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Cambodia","ImmediateRelativesSpouses","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Cambodia","FamilyPreference4th","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Cambodia","DiversityProgram","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"India","EmploymentPreference3rdUnskilled","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Hong Kong","EmploymentPreference1st","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Vietnam","FamilyPreference4th","8"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Vietnam","FamilyPreference3rd","4"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Vietnam","FamilyPreference2nd","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Vietnam","FamilyPreference1st","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Vietnam","EmploymentPreference3rdSkilled","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"India","FamilyPreference4th","133"
"Hudson County, New Jersey",-74.0535126,40.7453199,"India","FamilyPreference3rd","56"
"Hudson County, New Jersey",-74.0535126,40.7453199,"India","FamilyPreference2nd","70"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Malaysia","FamilyPreference4th","4"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Malaysia","EmploymentPreference3rdSkilled","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Malaysia","EmploymentPreference2nd","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Malaysia","EmploymentPreference1st","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"India","EmploymentPreference3rdSkilled","29"
"Hudson County, New Jersey",-74.0535126,40.7453199,"India","RefugeeandAsyleeAdjustments","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"India","Other","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"India","ImmediateRelativesSpouses","178"
"Hudson County, New Jersey",-74.0535126,40.7453199,"India","ImmediateRelativesChildren","8"
"Hudson County, New Jersey",-74.0535126,40.7453199,"India","ImmediateRelativesParents","94"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Pakistan","EmploymentPreference3rdSkilled","8"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Pakistan","EmploymentPreference2nd","15"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Burma","EmploymentPreference2nd","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Japan","DiversityProgram","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Korea, North","FamilyPreference4th","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Korea, South","ImmediateRelativesSpouses","44"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Korea, South","ImmediateRelativesChildren","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Mongolia","ImmediateRelativesSpouses","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"India","EmploymentPreference2nd","418"
"Hudson County, New Jersey",-74.0535126,40.7453199,"India","EmploymentPreference1st","351"
"Hudson County, New Jersey",-74.0535126,40.7453199,"India","DiversityProgram","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Indonesia","FamilyPreference2nd","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Sri Lanka","EmploymentPreference3rdSkilled","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Sri Lanka","EmploymentPreference1st","6"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Nepal","EmploymentPreference1st","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Malaysia","ImmediateRelativesSpouses","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Philippines","EmploymentPreference3rdSkilled","53"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Philippines","EmploymentPreference2nd","21"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Philippines","EmploymentPreference1st","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Singapore","ImmediateRelativesSpouses","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Singapore","EmploymentPreference2nd","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Nepal","RefugeeandAsyleeAdjustments","5"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Nepal","Other","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Sri Lanka","ImmediateRelativesParents","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Sri Lanka","FamilyPreference2nd","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"China, People's Republic","ImmediateRelativesSpouses","57"
"Hudson County, New Jersey",-74.0535126,40.7453199,"China, People's Republic","ImmediateRelativesParents","38"
"Hudson County, New Jersey",-74.0535126,40.7453199,"China, People's Republic","FamilyPreference4th","19"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Taiwan","ImmediateRelativesSpouses","6"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Philippines","EmploymentPreference3rdUnskilled","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"China, People's Republic","EmploymentPreference3rdSkilled","37"
"Hudson County, New Jersey",-74.0535126,40.7453199,"China, People's Republic","EmploymentPreference2nd","40"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Pakistan","EmploymentPreference1st","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Philippines","Other","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Singapore","EmploymentPreference1st","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Thailand","EmploymentPreference1st","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Sri Lanka","ImmediateRelativesSpouses","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"China, People's Republic","Other","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Korea, South","FamilyPreference4th","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"China, People's Republic","ImmediateRelativesChildren","6"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Korea, South","EmploymentPreference5th","4"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Sri Lanka","DiversityProgram","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"China, People's Republic","FamilyPreference2nd","18"
"Hudson County, New Jersey",-74.0535126,40.7453199,"China, People's Republic","EmploymentPreference5th","20"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Korea, South","EmploymentPreference1st","13"
"Hudson County, New Jersey",-74.0535126,40.7453199,"China, People's Republic","EmploymentPreference1st","50"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Korea, South","EmploymentPreference2nd","14"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Philippines","FamilyPreference3rd","28"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Sri Lanka","RefugeeandAsyleeAdjustments","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"China, People's Republic","RefugeeandAsyleeAdjustments","8"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Korea, South","ImmediateRelativesParents","4"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Philippines","FamilyPreference4th","18"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Korea, South","FamilyPreference2nd","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Korea, South","FamilyPreference1st","D"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Korea, South","EmploymentPreference3rdSkilled","13"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Philippines","FamilyPreference2nd","61"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Philippines","FamilyPreference1st","18"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Philippines","EmploymentPreference4th","4"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Philippines","ImmediateRelativesParents","63"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Philippines","ImmediateRelativesSpouses","113"
"Hudson County, New Jersey",-74.0535126,40.7453199,"Philippines","ImmediateRelativesChildren","50"
"Imperial County, California",-115.4733554,33.0113694,"Philippines","EmploymentPreference2nd","8"
"Imperial County, California",-115.4733554,33.0113694,"Cambodia","ImmediateRelativesSpouses","D"
"Imperial County, California",-115.4733554,33.0113694,"Philippines","EmploymentPreference3rdSkilled","10"
"Imperial County, California",-115.4733554,33.0113694,"Philippines","FamilyPreference2nd","D"
"Imperial County, California",-115.4733554,33.0113694,"China, People's Republic","EmploymentPreference2nd","D"
"Imperial County, California",-115.4733554,33.0113694,"Bangladesh","FamilyPreference4th","D"
"Imperial County, California",-115.4733554,33.0113694,"Philippines","FamilyPreference4th","D"
"Imperial County, California",-115.4733554,33.0113694,"Malaysia","EmploymentPreference2nd","D"
"Imperial County, California",-115.4733554,33.0113694,"Philippines","ImmediateRelativesSpouses","4"
"Imperial County, California",-115.4733554,33.0113694,"China, People's Republic","ImmediateRelativesChildren","D"
"Imperial County, California",-115.4733554,33.0113694,"China, People's Republic","ImmediateRelativesSpouses","D"
"Imperial County, California",-115.4733554,33.0113694,"India","EmploymentPreference2nd","D"
"Imperial County, California",-115.4733554,33.0113694,"India","ImmediateRelativesSpouses","D"
"Imperial County, California",-115.4733554,33.0113694,"Philippines","ImmediateRelativesParents","4"
"Imperial County, California",-115.4733554,33.0113694,"Bhutan","ImmediateRelativesSpouses","D"
"Imperial County, California",-115.4733554,33.0113694,"Korea, South","ImmediateRelativesParents","D"
"Imperial County, California",-115.4733554,33.0113694,"Philippines","ImmediateRelativesChildren","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Thailand","RefugeeandAsyleeAdjustments","11"
"Jackson County, Missouri",-94.315422,38.9914998,"Nepal","FamilyPreference1st","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Thailand","ImmediateRelativesChildren","D"
"Jackson County, Missouri",-94.315422,38.9914998,"China, People's Republic","EmploymentPreference2nd","D"
"Jackson County, Missouri",-94.315422,38.9914998,"China, People's Republic","ImmediateRelativesParents","5"
"Jackson County, Missouri",-94.315422,38.9914998,"Korea, South","EmploymentPreference3rdSkilled","5"
"Jackson County, Missouri",-94.315422,38.9914998,"Thailand","EmploymentPreference3rdSkilled","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Laos","RefugeeandAsyleeAdjustments","D"
"Jackson County, Missouri",-94.315422,38.9914998,"China, People's Republic","EmploymentPreference1st","5"
"Jackson County, Missouri",-94.315422,38.9914998,"Taiwan","ImmediateRelativesChildren","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Nepal","FamilyPreference2nd","D"
"Jackson County, Missouri",-94.315422,38.9914998,"China, People's Republic","ImmediateRelativesSpouses","10"
"Jackson County, Missouri",-94.315422,38.9914998,"China, People's Republic","ImmediateRelativesChildren","10"
"Jackson County, Missouri",-94.315422,38.9914998,"Thailand","ImmediateRelativesParents","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Thailand","ImmediateRelativesSpouses","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Japan","EmploymentPreference2nd","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Korea, North","ImmediateRelativesParents","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Japan","ImmediateRelativesSpouses","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Korea, South","ImmediateRelativesChildren","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Korea, South","ImmediateRelativesParents","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Vietnam","RefugeeandAsyleeAdjustments","4"
"Jackson County, Missouri",-94.315422,38.9914998,"Korea, South","ImmediateRelativesSpouses","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Taiwan","ImmediateRelativesSpouses","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Philippines","FamilyPreference2nd","4"
"Jackson County, Missouri",-94.315422,38.9914998,"Nepal","RefugeeandAsyleeAdjustments","8"
"Jackson County, Missouri",-94.315422,38.9914998,"Nepal","Other","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Indonesia","FamilyPreference4th","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Vietnam","FamilyPreference2nd","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Nepal","EmploymentPreference2nd","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Pakistan","RefugeeandAsyleeAdjustments","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Pakistan","ImmediateRelativesSpouses","7"
"Jackson County, Missouri",-94.315422,38.9914998,"Pakistan","ImmediateRelativesChildren","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Pakistan","ImmediateRelativesParents","4"
"Jackson County, Missouri",-94.315422,38.9914998,"India","ImmediateRelativesSpouses","10"
"Jackson County, Missouri",-94.315422,38.9914998,"India","ImmediateRelativesParents","6"
"Jackson County, Missouri",-94.315422,38.9914998,"Nepal","ImmediateRelativesSpouses","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Malaysia","ImmediateRelativesSpouses","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Philippines","ImmediateRelativesChildren","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Bhutan","RefugeeandAsyleeAdjustments","18"
"Jackson County, Missouri",-94.315422,38.9914998,"Vietnam","ImmediateRelativesParents","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Vietnam","FamilyPreference4th","6"
"Jackson County, Missouri",-94.315422,38.9914998,"China, People's Republic","FamilyPreference4th","D"
"Jackson County, Missouri",-94.315422,38.9914998,"China, People's Republic","FamilyPreference2nd","D"
"Jackson County, Missouri",-94.315422,38.9914998,"China, People's Republic","EmploymentPreference3rdSkilled","7"
"Jackson County, Missouri",-94.315422,38.9914998,"Malaysia","RefugeeandAsyleeAdjustments","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Hong Kong","ImmediateRelativesSpouses","D"
"Jackson County, Missouri",-94.315422,38.9914998,"India","EmploymentPreference1st","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Indonesia","Other","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Burma","RefugeeandAsyleeAdjustments","46"
"Jackson County, Missouri",-94.315422,38.9914998,"Philippines","FamilyPreference4th","6"
"Jackson County, Missouri",-94.315422,38.9914998,"Japan","ImmediateRelativesParents","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Vietnam","FamilyPreference1st","7"
"Jackson County, Missouri",-94.315422,38.9914998,"Philippines","ImmediateRelativesSpouses","12"
"Jackson County, Missouri",-94.315422,38.9914998,"India","FamilyPreference2nd","D"
"Jackson County, Missouri",-94.315422,38.9914998,"India","EmploymentPreference3rdSkilled","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Philippines","ImmediateRelativesParents","4"
"Jackson County, Missouri",-94.315422,38.9914998,"India","FamilyPreference3rd","4"
"Jackson County, Missouri",-94.315422,38.9914998,"Vietnam","ImmediateRelativesChildren","D"
"Jackson County, Missouri",-94.315422,38.9914998,"Philippines","Other","25"
"Jackson County, Missouri",-94.315422,38.9914998,"Vietnam","FamilyPreference3rd","22"
"Jackson County, Missouri",-94.315422,38.9914998,"Pakistan","FamilyPreference4th","4"
"Jackson County, Missouri",-94.315422,38.9914998,"Pakistan","FamilyPreference2nd","D"
"Jackson County, Missouri",-94.315422,38.9914998,"India","FamilyPreference4th","6"
"Jackson County, Missouri",-94.315422,38.9914998,"Vietnam","ImmediateRelativesSpouses","9"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Nepal","EmploymentPreference3rdSkilled","7"
"Jefferson County, Colorado",-105.2662931,39.5800298,"India","EmploymentPreference1st","5"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Nepal","FamilyPreference3rd","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"India","EmploymentPreference2nd","4"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Nepal","FamilyPreference2nd","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Nepal","ImmediateRelativesChildren","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Indonesia","RefugeeandAsyleeAdjustments","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Korea, South","EmploymentPreference3rdSkilled","6"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Vietnam","FamilyPreference2nd","8"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Vietnam","FamilyPreference1st","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Philippines","FamilyPreference4th","7"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Nepal","ImmediateRelativesParents","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Nepal","EmploymentPreference2nd","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Nepal","DiversityProgram","24"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Pakistan","RefugeeandAsyleeAdjustments","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Philippines","FamilyPreference1st","7"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Pakistan","ImmediateRelativesParents","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Nepal","RefugeeandAsyleeAdjustments","6"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Nepal","ImmediateRelativesSpouses","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Pakistan","ImmediateRelativesSpouses","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"India","FamilyPreference4th","13"
"Jefferson County, Colorado",-105.2662931,39.5800298,"India","ImmediateRelativesSpouses","8"
"Jefferson County, Colorado",-105.2662931,39.5800298,"China, People's Republic","EmploymentPreference1st","10"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Philippines","ImmediateRelativesParents","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Bangladesh","ImmediateRelativesSpouses","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Indonesia","ImmediateRelativesParents","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Japan","ImmediateRelativesSpouses","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Japan","ImmediateRelativesParents","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Japan","EmploymentPreference4th","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Japan","EmploymentPreference3rdSkilled","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Korea, South","ImmediateRelativesSpouses","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Vietnam","ImmediateRelativesSpouses","8"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Vietnam","ImmediateRelativesChildren","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Pakistan","FamilyPreference2nd","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Pakistan","FamilyPreference1st","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Philippines","ImmediateRelativesSpouses","6"
"Jefferson County, Colorado",-105.2662931,39.5800298,"China, People's Republic","EmploymentPreference3rdSkilled","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Taiwan","EmploymentPreference3rdSkilled","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Burma","RefugeeandAsyleeAdjustments","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Philippines","EmploymentPreference3rdSkilled","6"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Taiwan","ImmediateRelativesSpouses","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"China, People's Republic","ImmediateRelativesChildren","6"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Thailand","RefugeeandAsyleeAdjustments","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Thailand","ImmediateRelativesSpouses","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"China, People's Republic","ImmediateRelativesSpouses","9"
"Jefferson County, Colorado",-105.2662931,39.5800298,"China, People's Republic","FamilyPreference1st","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Vietnam","ImmediateRelativesParents","6"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Vietnam","FamilyPreference4th","11"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Vietnam","FamilyPreference3rd","5"
"Jefferson County, Colorado",-105.2662931,39.5800298,"China, People's Republic","FamilyPreference2nd","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Cambodia","ImmediateRelativesParents","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"Cambodia","DiversityProgram","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"China, People's Republic","RefugeeandAsyleeAdjustments","D"
"Jefferson County, Colorado",-105.2662931,39.5800298,"China, People's Republic","ImmediateRelativesParents","11"
"Jefferson County, Colorado",-105.2662931,39.5800298,"China, People's Republic","FamilyPreference4th","6"
"Jefferson County, Kentucky",-85.643487,38.1938097,"China, People's Republic","EmploymentPreference3rdSkilled","4"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Malaysia","RefugeeandAsyleeAdjustments","8"
"Jefferson County, Kentucky",-85.643487,38.1938097,"India","FamilyPreference3rd","5"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Nepal","DiversityProgram","17"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Nepal","RefugeeandAsyleeAdjustments","64"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Pakistan","ImmediateRelativesChildren","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Nepal","EmploymentPreference3rdSkilled","5"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Korea, South","ImmediateRelativesSpouses","8"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Pakistan","ImmediateRelativesSpouses","4"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Vietnam","FamilyPreference1st","5"
"Jefferson County, Kentucky",-85.643487,38.1938097,"India","FamilyPreference2nd","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Pakistan","RefugeeandAsyleeAdjustments","9"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Nepal","FamilyPreference2nd","4"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Philippines","ImmediateRelativesParents","11"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Philippines","FamilyPreference2nd","4"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Philippines","FamilyPreference4th","4"
"Jefferson County, Kentucky",-85.643487,38.1938097,"China, People's Republic","EmploymentPreference1st","7"
"Jefferson County, Kentucky",-85.643487,38.1938097,"China, People's Republic","EmploymentPreference2nd","7"
"Jefferson County, Kentucky",-85.643487,38.1938097,"India","FamilyPreference4th","9"
"Jefferson County, Kentucky",-85.643487,38.1938097,"India","Other","4"
"Jefferson County, Kentucky",-85.643487,38.1938097,"India","RefugeeandAsyleeAdjustments","4"
"Jefferson County, Kentucky",-85.643487,38.1938097,"India","ImmediateRelativesParents","19"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Bhutan","RefugeeandAsyleeAdjustments","144"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Vietnam","FamilyPreference4th","28"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Singapore","DiversityProgram","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Mongolia","FamilyPreference2nd","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Nepal","ImmediateRelativesSpouses","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Nepal","ImmediateRelativesParents","4"
"Jefferson County, Kentucky",-85.643487,38.1938097,"China, People's Republic","FamilyPreference4th","6"
"Jefferson County, Kentucky",-85.643487,38.1938097,"China, People's Republic","EmploymentPreference4th","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"India","ImmediateRelativesSpouses","16"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Philippines","EmploymentPreference4th","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Philippines","FamilyPreference1st","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Philippines","ImmediateRelativesSpouses","14"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Bangladesh","FamilyPreference2nd","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Singapore","FamilyPreference2nd","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Singapore","ImmediateRelativesSpouses","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Burma","RefugeeandAsyleeAdjustments","54"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Pakistan","EmploymentPreference3rdSkilled","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Pakistan","ImmediateRelativesParents","5"
"Jefferson County, Kentucky",-85.643487,38.1938097,"China, People's Republic","ImmediateRelativesParents","7"
"Jefferson County, Kentucky",-85.643487,38.1938097,"India","EmploymentPreference2nd","17"
"Jefferson County, Kentucky",-85.643487,38.1938097,"India","EmploymentPreference1st","70"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Taiwan","FamilyPreference2nd","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Indonesia","ImmediateRelativesSpouses","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Japan","ImmediateRelativesChildren","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Vietnam","ImmediateRelativesSpouses","22"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Philippines","ImmediateRelativesChildren","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Korea, South","ImmediateRelativesChildren","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Korea, South","EmploymentPreference3rdSkilled","16"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Vietnam","FamilyPreference2nd","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"China, People's Republic","RefugeeandAsyleeAdjustments","4"
"Jefferson County, Kentucky",-85.643487,38.1938097,"China, People's Republic","ImmediateRelativesSpouses","12"
"Jefferson County, Kentucky",-85.643487,38.1938097,"China, People's Republic","ImmediateRelativesChildren","22"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Sri Lanka","RefugeeandAsyleeAdjustments","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Taiwan","ImmediateRelativesSpouses","4"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Japan","ImmediateRelativesSpouses","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Taiwan","ImmediateRelativesChildren","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Thailand","RefugeeandAsyleeAdjustments","25"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Thailand","ImmediateRelativesSpouses","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Pakistan","FamilyPreference4th","12"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Korea, North","EmploymentPreference3rdSkilled","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Vietnam","FamilyPreference3rd","24"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Vietnam","ImmediateRelativesParents","13"
"Jefferson County, Kentucky",-85.643487,38.1938097,"India","EmploymentPreference4th","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"India","EmploymentPreference3rdSkilled","5"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Pakistan","EmploymentPreference2nd","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Thailand","FamilyPreference4th","D"
"Jefferson County, Kentucky",-85.643487,38.1938097,"Vietnam","ImmediateRelativesChildren","D"
