"CountyState","lon","lat","MajorClassAdmission","Admissions","CountryofBirth","originlon","originlat","GEOID","level"
"San Bernardino County, California",-116.419389,34.9592083,"ImmediateRelatives-Children","6","Korea, South",127.766922,35.907757,"06071","county"
"Orange County, Florida",-81.2518833,28.4844995,"ImmediateRelatives-Spouses","4","Korea, South",127.766922,35.907757,"12095","county"
"Bexar County, Texas",-98.5721016,29.4200763,"EmploymentPreference3rdSkilled","4","Korea, South",127.766922,35.907757,"48029","county"
"Franklin County, Ohio",-82.9931607,40.0154745,"EmploymentPreference2nd","19","Korea, South",127.766922,35.907757,"39049","county"
"Middlesex County, Massachusetts",-71.2874209,42.467206,"EmploymentPreference2nd","114","Korea, South",127.766922,35.907757,"25017","county"
"Providence County, Rhode Island",-71.4774291,41.8881582,"EmploymentPreference1st","D","Korea, South",127.766922,35.907757,"44007","county"
"Riverside County, California",-117.3961192,33.9532966,"FamilyPreference4th","11","Korea, South",127.766922,35.907757,"06065","county"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"ImmediateRelatives-Spouses","D","Korea, South",127.766922,35.907757,"42043","county"
"Alameda County, California",-121.7195459,37.6016892,"EmploymentPreference3rdSkilled","24","Korea, South",127.766922,35.907757,"06001","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"EmploymentPreference3rdUnskilled","47","Korea, South",127.766922,35.907757,"13135","county"
"Montgomery County, Texas",-95.4777811,30.3213482,"EmploymentPreference3rdSkilled","D","Korea, South",127.766922,35.907757,"48339","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"FamilyPreference1st","5","Korea, South",127.766922,35.907757,"13135","county"
"Anoka County, Minnesota",-93.2197005,45.3292832,"EmploymentPreference2nd","D","Korea, South",127.766922,35.907757,"27003","county"
"Tarrant County, Texas",-97.3516558,32.7732044,"EmploymentPreference3rdSkilled","14","Korea, South",127.766922,35.907757,"48439","county"
"Bronx County, New York",-73.8648268,40.8447819,"EmploymentPreference3rdSkilled","D","Korea, South",127.766922,35.907757,"36005","county"
"Mecklenburg County, North Carolina",-80.8543847,35.2632655,"EmploymentPreference3rdUnskilled","10","Korea, South",127.766922,35.907757,"37119","county"
"Travis County, Texas",-97.6982272,30.2097015,"EmploymentPreference4th","4","Korea, South",127.766922,35.907757,"48453","county"
"Jefferson County, Colorado",-105.2662931,39.5800298,"EmploymentPreference3rdSkilled","D","Korea, South",127.766922,35.907757,"08059","county"
"Tulsa County, Oklahoma",-95.940971,36.1593471,"ImmediateRelatives-Spouses","4","Korea, South",127.766922,35.907757,"40143","county"
"Somerset County, New Jersey",-74.6400432,40.5292099,"ImmediateRelatives-Parents","D","Korea, South",127.766922,35.907757,"34035","county"
"Bergen County, New Jersey",-74.07701,40.9262762,"FamilyPreference1st","5","Korea, South",127.766922,35.907757,"34003","county"
"Hillsborough County, Florida",-82.3017728,27.9903597,"EmploymentPreference2nd","5","Korea, South",127.766922,35.907757,"12057","county"
"Middlesex County, New Jersey",-74.3587473,40.4111363,"ImmediateRelatives-Spouses","15","Korea, South",127.766922,35.907757,"34023","county"
"Seminole County, Florida",-81.2078164,28.7131688,"FamilyPreference2nd","D","Korea, South",127.766922,35.907757,"12117","county"
"Bergen County, New Jersey",-74.07701,40.9262762,"Other","D","Korea, South",127.766922,35.907757,"34003","county"
"Yolo County, California",-121.9017954,38.7646021,"ImmediateRelatives-Spouses","D","Korea, South",127.766922,35.907757,"06113","county"
"Middlesex County, Massachusetts",-71.2874209,42.467206,"ImmediateRelatives-Spouses","37","Korea, South",127.766922,35.907757,"25017","county"
"Maricopa County, Arizona",-112.4291464,33.2917968,"FamilyPreference1st","D","Korea, South",127.766922,35.907757,"04013","county"
"Johnson County, Kansas",-94.8520636,38.845412,"EmploymentPreference3rdSkilled","10","Korea, South",127.766922,35.907757,"20091","county"
"Johnson County, Kansas",-94.8520636,38.845412,"EmploymentPreference2nd","5","Korea, South",127.766922,35.907757,"20091","county"
"Alameda County, California",-121.7195459,37.6016892,"FamilyPreference1st","D","Korea, South",127.766922,35.907757,"06001","county"
"Onondaga County, New York",-76.1783739,43.026819,"ImmediateRelatives-Parents","D","Korea, South",127.766922,35.907757,"36067","county"
"Dallas County, Texas",-96.8350999,32.8024682,"FamilyPreference1st","D","Korea, South",127.766922,35.907757,"48113","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"ImmediateRelatives-Children","23","Korea, South",127.766922,35.907757,"13135","county"
"Cass County, North Dakota",-97.1215579,47.071168,"ImmediateRelatives-Spouses","D","Korea, South",127.766922,35.907757,"38017","county"
"Cass County, North Dakota",-97.1215579,47.071168,"EmploymentPreference2nd","D","Korea, South",127.766922,35.907757,"38017","county"
"Middlesex County, Massachusetts",-71.2874209,42.467206,"EmploymentPreference4th","D","Korea, South",127.766922,35.907757,"25017","county"
"Middlesex County, Massachusetts",-71.2874209,42.467206,"EmploymentPreference5th","11","Korea, South",127.766922,35.907757,"25017","county"
"Plymouth County, Massachusetts",-70.7168469,41.9120406,"ImmediateRelatives-Spouses","D","Korea, South",127.766922,35.907757,"25023","county"
"Kent County, Michigan",-85.520024,43.0097027,"EmploymentPreference3rdUnskilled","D","Korea, South",127.766922,35.907757,"26081","county"
"Ventura County, California",-119.1390642,34.3704884,"FamilyPreference1st","D","Korea, South",127.766922,35.907757,"06111","county"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"EmploymentPreference2nd","4","Korea, South",127.766922,35.907757,"42043","county"
"Kings County, New York",-73.9441579,40.6781784,"EmploymentPreference3rdUnskilled","D","Korea, South",127.766922,35.907757,"36047","county"
"Dallas County, Texas",-96.8350999,32.8024682,"FamilyPreference4th","D","Korea, South",127.766922,35.907757,"48113","county"
"Dallas County, Texas",-96.8350999,32.8024682,"FamilyPreference3rd","10","Korea, South",127.766922,35.907757,"48113","county"
"Riverside County, California",-117.3961192,33.9532966,"ImmediateRelatives-Children","D","Korea, South",127.766922,35.907757,"06065","county"
"Yuma County, Arizona",-113.9536466,32.6527533,"ImmediateRelatives-Spouses","D","Korea, South",127.766922,35.907757,"04027","county"
"Alameda County, California",-121.7195459,37.6016892,"Other","D","Korea, South",127.766922,35.907757,"06001","county"
"Nassau County, New York",-73.5594128,40.6546145,"EmploymentPreference2nd","18","Korea, South",127.766922,35.907757,"36059","county"
"Delaware County, Pennsylvania",-75.3878525,39.907793,"ImmediateRelatives-Spouses","4","Korea, South",127.766922,35.907757,"42045","county"
"San Bernardino County, California",-116.419389,34.9592083,"EmploymentPreference3rdUnskilled","4","Korea, South",127.766922,35.907757,"06071","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"FamilyPreference4th","4","Korea, South",127.766922,35.907757,"13135","county"
"Jackson County, Missouri",-94.315422,38.9914998,"EmploymentPreference2nd","12","Korea, South",127.766922,35.907757,"29095","county"
"San Bernardino County, California",-116.419389,34.9592083,"EmploymentPreference1st","D","Korea, South",127.766922,35.907757,"06071","county"
"Travis County, Texas",-97.6982272,30.2097015,"FamilyPreference2nd","D","Korea, South",127.766922,35.907757,"48453","county"
"Mecklenburg County, North Carolina",-80.8543847,35.2632655,"EmploymentPreference1st","D","Korea, South",127.766922,35.907757,"37119","county"
"Bexar County, Texas",-98.5721016,29.4200763,"EmploymentPreference1st","6","Korea, South",127.766922,35.907757,"48029","county"
"Rockland County, New York",-73.9830029,41.1489458,"EmploymentPreference1st","4","Korea, South",127.766922,35.907757,"36087","county"
"Williamson County, Texas",NA,NA,"EmploymentPreference1st","D","Korea, South",127.766922,35.907757,"48491","county"
"Denver County, Colorado",-104.990251,39.7392358,"FamilyPreference4th","4","Korea, South",127.766922,35.907757,"08031","county"
"Albany County, New York",-73.9359821,42.5756797,"ImmediateRelatives-Spouses","D","Korea, South",127.766922,35.907757,"36001","county"
"DeKalb County, Georgia",-84.2278796,33.7956441,"Other","D","Korea, South",127.766922,35.907757,"13089","county"
"Queens County, New York",-73.7948516,40.7282239,"EmploymentPreference3rdUnskilled","58","Korea, South",127.766922,35.907757,"36081","county"
"Middlesex County, New Jersey",-74.3587473,40.4111363,"ImmediateRelatives-Parents","12","Korea, South",127.766922,35.907757,"34023","county"
"Seminole County, Florida",-81.2078164,28.7131688,"EmploymentPreference3rdSkilled","D","Korea, South",127.766922,35.907757,"12117","county"
"Anne Arundel County, Maryland",-76.5488232,38.9530109,"FamilyPreference2nd","D","Korea, South",127.766922,35.907757,"24003","county"
"Bucks County, Pennsylvania",-75.2479061,40.4107964,"EmploymentPreference2nd","5","Korea, South",127.766922,35.907757,"42017","county"
"Hudson County, New Jersey",-74.0535126,40.7453199,"FamilyPreference2nd","4","Korea, South",127.766922,35.907757,"34017","county"
"Dallas County, Texas",-96.8350999,32.8024682,"ImmediateRelatives-Parents","6","Korea, South",127.766922,35.907757,"48113","county"
"San Bernardino County, California",-116.419389,34.9592083,"EmploymentPreference3rdSkilled","20","Korea, South",127.766922,35.907757,"06071","county"
"Travis County, Texas",-97.6982272,30.2097015,"EmploymentPreference5th","D","Korea, South",127.766922,35.907757,"48453","county"
"Summit County, Ohio",-81.5596427,41.0918991,"ImmediateRelatives-Spouses","D","Korea, South",127.766922,35.907757,"39153","county"
"Nassau County, New York",-73.5594128,40.6546145,"FamilyPreference4th","19","Korea, South",127.766922,35.907757,"36059","county"
"Montgomery County, Maryland",-77.2405153,39.1547426,"EmploymentPreference3rdSkilled","11","Korea, South",127.766922,35.907757,"24031","county"
"San Francisco County, California",-122.4194155,37.7749295,"ImmediateRelatives-Spouses","33","Korea, South",127.766922,35.907757,"06075","county"
"Arapahoe County, Colorado",-104.332644,39.62031,"ImmediateRelatives-Spouses","16","Korea, South",127.766922,35.907757,"08005","county"
"Suffolk County, New York",-72.6151169,40.9848784,"EmploymentPreference4th","6","Korea, South",127.766922,35.907757,"36103","county"
"Camden County, New Jersey",-75.0143824,39.8592439,"EmploymentPreference4th","D","Korea, South",127.766922,35.907757,"34007","county"
"Sacramento County, California",-121.3541631,38.47467,"ImmediateRelatives-Spouses","16","Korea, South",127.766922,35.907757,"06067","county"
"Nassau County, New York",-73.5594128,40.6546145,"EmploymentPreference5th","D","Korea, South",127.766922,35.907757,"36059","county"
"Jefferson County, Colorado",-105.2662931,39.5800298,"ImmediateRelatives-Parents","D","Korea, South",127.766922,35.907757,"08059","county"
"Salt Lake County, Utah",-111.9522491,40.644188,"Other","D","Korea, South",127.766922,35.907757,"49035","county"
"Williamson County, Texas",NA,NA,"ImmediateRelatives-Spouses","11","Korea, South",127.766922,35.907757,"48491","county"
"Mecklenburg County, North Carolina",-80.8543847,35.2632655,"ImmediateRelatives-Children","D","Korea, South",127.766922,35.907757,"37119","county"
"Ventura County, California",-119.1390642,34.3704884,"FamilyPreference2nd","D","Korea, South",127.766922,35.907757,"06111","county"
"Nassau County, New York",-73.5594128,40.6546145,"FamilyPreference3rd","8","Korea, South",127.766922,35.907757,"36059","county"
"Oakland County, Michigan",-83.336188,42.5921924,"ImmediateRelatives-Spouses","20","Korea, South",127.766922,35.907757,"26125","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"ImmediateRelatives-Parents","63","Korea, South",127.766922,35.907757,"13135","county"
"Onondaga County, New York",-76.1783739,43.026819,"EmploymentPreference2nd","D","Korea, South",127.766922,35.907757,"36067","county"
"Mercer County, New Jersey",-74.7337069,40.3028533,"ImmediateRelatives-Children","D","Korea, South",127.766922,35.907757,"34021","county"
"Bronx County, New York",-73.8648268,40.8447819,"ImmediateRelatives-Spouses","D","Korea, South",127.766922,35.907757,"36005","county"
"Bronx County, New York",-73.8648268,40.8447819,"ImmediateRelatives-Parents","D","Korea, South",127.766922,35.907757,"36005","county"
"Bronx County, New York",-73.8648268,40.8447819,"FamilyPreference1st","D","Korea, South",127.766922,35.907757,"36005","county"
"Bronx County, New York",-73.8648268,40.8447819,"EmploymentPreference4th","D","Korea, South",127.766922,35.907757,"36005","county"
"Sedgwick County, Kansas",-97.5247243,37.6537367,"ImmediateRelatives-Spouses","D","Korea, South",127.766922,35.907757,"20173","county"
"Cobb County, Georgia",-84.564147,33.8999297,"EmploymentPreference2nd","D","Korea, South",127.766922,35.907757,"13067","county"
"Nassau County, New York",-73.5594128,40.6546145,"ImmediateRelatives-Parents","16","Korea, South",127.766922,35.907757,"36059","county"
"Wake County, North Carolina",-78.5660852,35.8031909,"EmploymentPreference3rdSkilled","9","Korea, South",127.766922,35.907757,"37183","county"
"Wake County, North Carolina",-78.5660852,35.8031909,"EmploymentPreference2nd","24","Korea, South",127.766922,35.907757,"37183","county"
"San Diego County, California",-117.1610966,32.7157305,"EmploymentPreference1st","43","Korea, South",127.766922,35.907757,"06073","county"
"Alameda County, California",-121.7195459,37.6016892,"FamilyPreference3rd","4","Korea, South",127.766922,35.907757,"06001","county"
"Hillsborough County, Florida",-82.3017728,27.9903597,"EmploymentPreference3rdSkilled","D","Korea, South",127.766922,35.907757,"12057","county"
"Monroe County, New York",-77.7452081,43.2841246,"EmploymentPreference2nd","D","Korea, South",127.766922,35.907757,"36055","county"
"San Diego County, California",-117.1610966,32.7157305,"ImmediateRelatives-Children","8","Korea, South",127.766922,35.907757,"06073","county"
"San Diego County, California",-117.1610966,32.7157305,"ImmediateRelatives-Parents","21","Korea, South",127.766922,35.907757,"06073","county"
"Anne Arundel County, Maryland",-76.5488232,38.9530109,"ImmediateRelatives-Children","D","Korea, South",127.766922,35.907757,"24003","county"
"Allegheny County, Pennsylvania",-80.0087746,40.4450813,"EmploymentPreference2nd","26","Korea, South",127.766922,35.907757,"42003","county"
"San Bernardino County, California",-116.419389,34.9592083,"EmploymentPreference2nd","22","Korea, South",127.766922,35.907757,"06071","county"
"San Diego County, California",-117.1610966,32.7157305,"EmploymentPreference3rdSkilled","77","Korea, South",127.766922,35.907757,"06073","county"
"Lee County, Florida",-81.9534815,26.6630286,"FamilyPreference4th","D","Korea, South",127.766922,35.907757,"12071","county"
"Cobb County, Georgia",-84.564147,33.8999297,"EmploymentPreference3rdUnskilled","D","Korea, South",127.766922,35.907757,"13067","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"ImmediateRelatives-Spouses","55","Korea, South",127.766922,35.907757,"13135","county"
"Wake County, North Carolina",-78.5660852,35.8031909,"EmploymentPreference1st","14","Korea, South",127.766922,35.907757,"37183","county"
"Oakland County, Michigan",-83.336188,42.5921924,"ImmediateRelatives-Parents","D","Korea, South",127.766922,35.907757,"26125","county"
"King County, Washington",-121.9836029,47.5480339,"FamilyPreference3rd","8","Korea, South",127.766922,35.907757,"53033","county"
"Salt Lake County, Utah",-111.9522491,40.644188,"EmploymentPreference3rdSkilled","6","Korea, South",127.766922,35.907757,"49035","county"
"Bexar County, Texas",-98.5721016,29.4200763,"EmploymentPreference4th","6","Korea, South",127.766922,35.907757,"48029","county"
"Rockland County, New York",-73.9830029,41.1489458,"EmploymentPreference2nd","D","Korea, South",127.766922,35.907757,"36087","county"
"Oakland County, Michigan",-83.336188,42.5921924,"EmploymentPreference1st","28","Korea, South",127.766922,35.907757,"26125","county"
"Harris County, Texas",-95.3102505,29.7751825,"ImmediateRelatives-Parents","11","Korea, South",127.766922,35.907757,"48201","county"
"Bergen County, New Jersey",-74.07701,40.9262762,"ImmediateRelatives-Spouses","190","Korea, South",127.766922,35.907757,"34003","county"
"Franklin County, Ohio",-82.9931607,40.0154745,"EmploymentPreference3rdSkilled","12","Korea, South",127.766922,35.907757,"39049","county"
"Ingham County, Michigan",-84.3542049,42.6468943,"ImmediateRelatives-Children","D","Korea, South",127.766922,35.907757,"26065","county"
"San Diego County, California",-117.1610966,32.7157305,"FamilyPreference4th","8","Korea, South",127.766922,35.907757,"06073","county"
"Allegheny County, Pennsylvania",-80.0087746,40.4450813,"EmploymentPreference1st","11","Korea, South",127.766922,35.907757,"42003","county"
"Tulsa County, Oklahoma",-95.940971,36.1593471,"EmploymentPreference3rdUnskilled","5","Korea, South",127.766922,35.907757,"40143","county"
"Alameda County, California",-121.7195459,37.6016892,"DiversityProgram","D","Korea, South",127.766922,35.907757,"06001","county"
"Alameda County, California",-121.7195459,37.6016892,"EmploymentPreference2nd","91","Korea, South",127.766922,35.907757,"06001","county"
"Montgomery County, Texas",-95.4777811,30.3213482,"EmploymentPreference4th","D","Korea, South",127.766922,35.907757,"48339","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"EmploymentPreference4th","4","Korea, South",127.766922,35.907757,"13135","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"FamilyPreference3rd","8","Korea, South",127.766922,35.907757,"13135","county"
"Tarrant County, Texas",-97.3516558,32.7732044,"EmploymentPreference3rdUnskilled","20","Korea, South",127.766922,35.907757,"48439","county"
"King County, Washington",-121.9836029,47.5480339,"EmploymentPreference3rdUnskilled","7","Korea, South",127.766922,35.907757,"53033","county"
"Anoka County, Minnesota",-93.2197005,45.3292832,"ImmediateRelatives-Spouses","D","Korea, South",127.766922,35.907757,"27003","county"
"Harris County, Texas",-95.3102505,29.7751825,"ImmediateRelatives-Children","4","Korea, South",127.766922,35.907757,"48201","county"
"Bexar County, Texas",-98.5721016,29.4200763,"EmploymentPreference2nd","11","Korea, South",127.766922,35.907757,"48029","county"
"Bexar County, Texas",-98.5721016,29.4200763,"EmploymentPreference3rdUnskilled","D","Korea, South",127.766922,35.907757,"48029","county"
"Riverside County, California",-117.3961192,33.9532966,"FamilyPreference2nd","6","Korea, South",127.766922,35.907757,"06065","county"
"Dallas County, Texas",-96.8350999,32.8024682,"FamilyPreference2nd","D","Korea, South",127.766922,35.907757,"48113","county"
"Tulsa County, Oklahoma",-95.940971,36.1593471,"ImmediateRelatives-Parents","4","Korea, South",127.766922,35.907757,"40143","county"
"Bergen County, New Jersey",-74.07701,40.9262762,"FamilyPreference2nd","24","Korea, South",127.766922,35.907757,"34003","county"
"Montgomery County, Pennsylvania",-75.3878525,40.2290075,"FamilyPreference2nd","D","Korea, South",127.766922,35.907757,"42091","county"
"Washington County, Oregon",-123.1386021,45.5469616,"EmploymentPreference3rdSkilled","20","Korea, South",127.766922,35.907757,"41067","county"
"Los Angeles County, California",-118.2436596,34.0522265,"Other","9","Korea, South",127.766922,35.907757,"06037","county"
"Middlesex County, New Jersey",-74.3587473,40.4111363,"FamilyPreference4th","D","Korea, South",127.766922,35.907757,"34023","county"
"Jackson County, Missouri",-94.315422,38.9914998,"EmploymentPreference4th","D","Korea, South",127.766922,35.907757,"29095","county"
"Anne Arundel County, Maryland",-76.5488232,38.9530109,"EmploymentPreference3rdUnskilled","D","Korea, South",127.766922,35.907757,"24003","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"EmploymentPreference1st","17","Korea, South",127.766922,35.907757,"51059","county"
"Duval County, Florida",-81.6035062,30.3500511,"FamilyPreference1st","D","Korea, South",127.766922,35.907757,"12031","county"
"Montgomery County, Pennsylvania",-75.3878525,40.2290075,"EmploymentPreference1st","D","Korea, South",127.766922,35.907757,"42091","county"
"Yolo County, California",-121.9017954,38.7646021,"ImmediateRelatives-Parents","D","Korea, South",127.766922,35.907757,"06113","county"
"Hennepin County, Minnesota",-93.5094574,45.0208911,"ImmediateRelatives-Children","D","Korea, South",127.766922,35.907757,"27053","county"
"Bernalillo County, New Mexico",-106.6291304,35.0177854,"EmploymentPreference3rdUnskilled","5","Korea, South",127.766922,35.907757,"35001","county"
"Onondaga County, New York",-76.1783739,43.026819,"ImmediateRelatives-Spouses","D","Korea, South",127.766922,35.907757,"36067","county"
"Franklin County, Ohio",-82.9931607,40.0154745,"FamilyPreference1st","D","Korea, South",127.766922,35.907757,"39049","county"
"Middlesex County, Massachusetts",-71.2874209,42.467206,"FamilyPreference2nd","D","Korea, South",127.766922,35.907757,"25017","county"
"Washington County, Oregon",-123.1386021,45.5469616,"ImmediateRelatives-Spouses","16","Korea, South",127.766922,35.907757,"41067","county"
"Cobb County, Georgia",-84.564147,33.8999297,"EmploymentPreference5th","5","Korea, South",127.766922,35.907757,"13067","county"
"Harris County, Texas",-95.3102505,29.7751825,"FamilyPreference2nd","D","Korea, South",127.766922,35.907757,"48201","county"
"Riverside County, California",-117.3961192,33.9532966,"EmploymentPreference3rdSkilled","14","Korea, South",127.766922,35.907757,"06065","county"
"Cobb County, Georgia",-84.564147,33.8999297,"ImmediateRelatives-Spouses","7","Korea, South",127.766922,35.907757,"13067","county"
"Riverside County, California",-117.3961192,33.9532966,"EmploymentPreference3rdUnskilled","6","Korea, South",127.766922,35.907757,"06065","county"
"Middlesex County, Massachusetts",-71.2874209,42.467206,"EmploymentPreference1st","21","Korea, South",127.766922,35.907757,"25017","county"
"Bexar County, Texas",-98.5721016,29.4200763,"ImmediateRelatives-Spouses","17","Korea, South",127.766922,35.907757,"48029","county"
"Montgomery County, Maryland",-77.2405153,39.1547426,"EmploymentPreference3rdUnskilled","9","Korea, South",127.766922,35.907757,"24031","county"
"Hennepin County, Minnesota",-93.5094574,45.0208911,"ImmediateRelatives-Spouses","16","Korea, South",127.766922,35.907757,"27053","county"
"Utah County, Utah",-111.5706786,40.0966287,"ImmediateRelatives-Spouses","D","Korea, South",127.766922,35.907757,"49049","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"EmploymentPreference5th","14","Korea, South",127.766922,35.907757,"13135","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"FamilyPreference2nd","8","Korea, South",127.766922,35.907757,"13135","county"
"Suffolk County, New York",-72.6151169,40.9848784,"ImmediateRelatives-Children","D","Korea, South",127.766922,35.907757,"36103","county"
"Onondaga County, New York",-76.1783739,43.026819,"RefugeeandAsyleeAdjustments","D","Korea, South",127.766922,35.907757,"36067","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"EmploymentPreference5th","12","Korea, South",127.766922,35.907757,"51059","county"
"Montgomery County, Pennsylvania",-75.3878525,40.2290075,"ImmediateRelatives-Children","8","Korea, South",127.766922,35.907757,"42091","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"EmploymentPreference4th","12","Korea, South",127.766922,35.907757,"51059","county"
"Washington County, Oregon",-123.1386021,45.5469616,"EmploymentPreference4th","4","Korea, South",127.766922,35.907757,"41067","county"
"Hudson County, New Jersey",-74.0535126,40.7453199,"ImmediateRelatives-Parents","D","Korea, South",127.766922,35.907757,"34017","county"
"Yolo County, California",-121.9017954,38.7646021,"EmploymentPreference2nd","8","Korea, South",127.766922,35.907757,"06113","county"
"Providence County, Rhode Island",-71.4774291,41.8881582,"EmploymentPreference2nd","6","Korea, South",127.766922,35.907757,"44007","county"
"Salt Lake County, Utah",-111.9522491,40.644188,"FamilyPreference2nd","D","Korea, South",127.766922,35.907757,"49035","county"
"Hillsborough County, Florida",-82.3017728,27.9903597,"ImmediateRelatives-Parents","D","Korea, South",127.766922,35.907757,"12057","county"
"Duval County, Florida",-81.6035062,30.3500511,"FamilyPreference2nd","D","Korea, South",127.766922,35.907757,"12031","county"
"Prince William County, Virginia",-77.6077865,38.7838939,"EmploymentPreference3rdSkilled","D","Korea, South",127.766922,35.907757,"51153","county"
"Montgomery County, Pennsylvania",-75.3878525,40.2290075,"FamilyPreference4th","D","Korea, South",127.766922,35.907757,"42091","county"
"Cobb County, Georgia",-84.564147,33.8999297,"FamilyPreference4th","6","Korea, South",127.766922,35.907757,"13067","county"
"Sacramento County, California",-121.3541631,38.47467,"ImmediateRelatives-Parents","D","Korea, South",127.766922,35.907757,"06067","county"
"Suffolk County, New York",-72.6151169,40.9848784,"ImmediateRelatives-Parents","D","Korea, South",127.766922,35.907757,"36103","county"
"Bernalillo County, New Mexico",-106.6291304,35.0177854,"EmploymentPreference2nd","D","Korea, South",127.766922,35.907757,"35001","county"
"Harris County, Texas",-95.3102505,29.7751825,"ImmediateRelatives-Spouses","36","Korea, South",127.766922,35.907757,"48201","county"
"Dallas County, Texas",-96.8350999,32.8024682,"ImmediateRelatives-Spouses","27","Korea, South",127.766922,35.907757,"48113","county"
"Anne Arundel County, Maryland",-76.5488232,38.9530109,"EmploymentPreference2nd","12","Korea, South",127.766922,35.907757,"24003","county"
"Providence County, Rhode Island",-71.4774291,41.8881582,"EmploymentPreference3rdSkilled","D","Korea, South",127.766922,35.907757,"44007","county"
"Los Angeles County, California",-118.2436596,34.0522265,"EmploymentPreference2nd","437","Korea, South",127.766922,35.907757,"06037","county"
"Suffolk County, New York",-72.6151169,40.9848784,"FamilyPreference4th","7","Korea, South",127.766922,35.907757,"36103","county"
"Los Angeles County, California",-118.2436596,34.0522265,"EmploymentPreference5th","41","Korea, South",127.766922,35.907757,"06037","county"
"Merced County, California",-120.7120023,37.2009788,"EmploymentPreference2nd","D","Korea, South",127.766922,35.907757,"06047","county"
"Bexar County, Texas",-98.5721016,29.4200763,"FamilyPreference2nd","D","Korea, South",127.766922,35.907757,"48029","county"
